Unnamed: 0,slide,dataset,uid,final_label,dataset_uid,x,y,expert1_label,expert2_label,expert1_atypical,expert2_atypical,expert3_atypical,majority_atypical
2094,04_stitched1.tif,TUPAC16,837,Normal,TUPAC16_837.png,11428,13659,NMF metaphase,NMF metaphase,False,False,False,False
2095,04_stitched1.tif,TUPAC16,838,Normal,TUPAC16_838.png,11241,13367,NMF metaphase,NMF metaphase,False,False,False,False
2096,04_stitched1.tif,TUPAC16,845,Normal,TUPAC16_845.png,12888,13837,NMF metaphase,NMF metaphase,False,False,False,False
2097,04_stitched1.tif,TUPAC16,846,Normal,TUPAC16_846.png,12710,13827,NMF anaphase-telophase,AMF segregation,False,True,False,False
2098,04_stitched1.tif,TUPAC16,847,Normal,TUPAC16_847.png,12672,13696,NMF prometaphase,NMF metaphase,False,False,False,False
2099,04_stitched1.tif,TUPAC16,849,Normal,TUPAC16_849.png,12988,13585,NMF prometaphase,NMF prometaphase,False,False,False,False
2100,04_stitched1.tif,TUPAC16,857,Normal,TUPAC16_857.png,16045,13330,NMF metaphase,NMF metaphase,False,False,False,False
2101,04_stitched1.tif,TUPAC16,860,Normal,TUPAC16_860.png,544,14011,NMF metaphase,NMF metaphase,False,False,False,False
2102,04_stitched1.tif,TUPAC16,861,Atypical,TUPAC16_861.png,580,14607,NMF prometaphase,AMF segregation,False,True,True,True
2103,04_stitched1.tif,TUPAC16,862,Normal,TUPAC16_862.png,2090,14518,NMF metaphase,NMF metaphase,False,False,False,False
2104,04_stitched1.tif,TUPAC16,863,Normal,TUPAC16_863.png,2115,14435,NMF anaphase-telophase,NMF anaphase-telophase,False,False,True,False
2105,04_stitched1.tif,TUPAC16,869,Atypical,TUPAC16_869.png,5551,14619,AMF other,NMF metaphase,True,False,True,True
2106,04_stitched1.tif,TUPAC16,881,Normal,TUPAC16_881.png,11451,14236,NMF metaphase,NMF metaphase,False,False,False,False
2107,04_stitched1.tif,TUPAC16,885,Atypical,TUPAC16_885.png,11644,14383,NMF metaphase,AMF multipolar,False,True,True,True
2108,04_stitched1.tif,TUPAC16,886,Normal,TUPAC16_886.png,13539,14107,NMF prometaphase,NMF prometaphase,False,False,False,False
2109,04_stitched1.tif,TUPAC16,888,Normal,TUPAC16_888.png,14088,14108,NMF metaphase,NMF metaphase,False,False,False,False
2110,04_stitched1.tif,TUPAC16,891,Normal,TUPAC16_891.png,12632,13896,NMF anaphase-telophase,NMF anaphase-telophase,False,False,False,False
2111,04_stitched1.tif,TUPAC16,892,Atypical,TUPAC16_892.png,14868,13929,AMF multipolar,AMF multipolar,True,True,True,True
2112,04_stitched1.tif,TUPAC16,893,Normal,TUPAC16_893.png,15058,14226,NMF prometaphase,NMF prometaphase,False,False,False,False
2113,04_stitched1.tif,TUPAC16,894,Normal,TUPAC16_894.png,15559,14574,NMF metaphase,NMF metaphase,False,False,False,False
2114,04_stitched1.tif,TUPAC16,896,Normal,TUPAC16_896.png,14814,14045,NMF prometaphase,NMF metaphase,False,False,False,False
2115,04_stitched1.tif,TUPAC16,897,Atypical,TUPAC16_897.png,14895,14648,AMF multipolar,AMF multipolar,True,True,True,True
2116,04_stitched1.tif,TUPAC16,898,Normal,TUPAC16_898.png,14776,14683,NMF prometaphase,NMF prometaphase,False,False,False,False
2117,04_stitched1.tif,TUPAC16,901,Normal,TUPAC16_901.png,16308,13987,NMF prometaphase,NMF prometaphase,False,False,False,False
2118,04_stitched1.tif,TUPAC16,905,Normal,TUPAC16_905.png,597,15222,NMF prometaphase,NMF prometaphase,False,False,False,False
2119,04_stitched1.tif,TUPAC16,906,Normal,TUPAC16_906.png,765,15238,NMF metaphase,NMF metaphase,False,False,False,False
2120,04_stitched1.tif,TUPAC16,907,Normal,TUPAC16_907.png,854,15294,NMF metaphase,NMF metaphase,False,False,False,False
2121,04_stitched1.tif,TUPAC16,908,Normal,TUPAC16_908.png,922,15402,NMF prometaphase,NMF prometaphase,False,False,False,False
2122,04_stitched1.tif,TUPAC16,909,Normal,TUPAC16_909.png,960,14862,NMF metaphase,NMF metaphase,False,False,False,False
2123,04_stitched1.tif,TUPAC16,910,Normal,TUPAC16_910.png,1459,15113,NMF metaphase,NMF metaphase,False,False,False,False
2124,04_stitched1.tif,TUPAC16,914,Normal,TUPAC16_914.png,5285,15352,NMF prometaphase,NMF metaphase,False,False,False,False
2125,04_stitched1.tif,TUPAC16,915,Normal,TUPAC16_915.png,5391,14955,NMF metaphase,NMF metaphase,False,False,False,False
2126,04_stitched1.tif,TUPAC16,918,Normal,TUPAC16_918.png,7982,15111,NMF anaphase-telophase,NMF anaphase-telophase,False,False,False,False
2127,04_stitched1.tif,TUPAC16,919,Normal,TUPAC16_919.png,9801,15086,NMF prometaphase,NMF prometaphase,False,False,False,False
2128,04_stitched1.tif,TUPAC16,922,Normal,TUPAC16_922.png,9633,14909,NMF metaphase,NMF metaphase,False,False,False,False
2129,04_stitched1.tif,TUPAC16,923,Normal,TUPAC16_923.png,10501,14801,NMF metaphase,NMF metaphase,False,False,False,False
2130,04_stitched1.tif,TUPAC16,924,Normal,TUPAC16_924.png,11167,15372,NMF metaphase,NMF metaphase,False,False,False,False
2131,04_stitched1.tif,TUPAC16,927,Normal,TUPAC16_927.png,10322,15310,NMF prometaphase,NMF prometaphase,False,False,False,False
2132,04_stitched1.tif,TUPAC16,928,Normal,TUPAC16_928.png,11997,15098,NMF prometaphase,AMF segregation,False,True,False,False
2133,04_stitched1.tif,TUPAC16,929,Normal,TUPAC16_929.png,11580,15134,NMF prometaphase,NMF prometaphase,False,False,False,False
2134,04_stitched1.tif,TUPAC16,934,Normal,TUPAC16_934.png,13533,14693,NMF prometaphase,NMF prometaphase,False,False,True,False
2135,04_stitched1.tif,TUPAC16,936,Normal,TUPAC16_936.png,15327,15063,NMF prometaphase,NMF metaphase,False,False,False,False
2136,04_stitched1.tif,TUPAC16,937,Normal,TUPAC16_937.png,15424,15256,NMF prometaphase,NMF prometaphase,False,False,False,False
2137,04_stitched1.tif,TUPAC16,938,Normal,TUPAC16_938.png,14811,14767,NMF prometaphase,NMF prometaphase,False,False,False,False
2138,04_stitched1.tif,TUPAC16,942,Normal,TUPAC16_942.png,15811,14992,NMF metaphase,NMF metaphase,False,False,False,False
2139,04_stitched1.tif,TUPAC16,947,Normal,TUPAC16_947.png,2959,15550,NMF metaphase,NMF metaphase,False,False,False,False
2140,04_stitched1.tif,TUPAC16,949,Normal,TUPAC16_949.png,3728,15592,NMF metaphase,NMF metaphase,False,False,False,False
2141,04_stitched1.tif,TUPAC16,950,Normal,TUPAC16_950.png,3519,15703,NMF prometaphase,NMF prometaphase,False,False,False,False
2142,04_stitched1.tif,TUPAC16,951,Normal,TUPAC16_951.png,3079,15734,NMF metaphase,NMF metaphase,False,False,False,False
2143,04_stitched1.tif,TUPAC16,953,Normal,TUPAC16_953.png,5313,16157,NMF prometaphase,NMF prometaphase,False,False,False,False
2144,04_stitched1.tif,TUPAC16,954,Normal,TUPAC16_954.png,5325,15939,NMF metaphase,NMF metaphase,False,False,False,False
2145,04_stitched1.tif,TUPAC16,955,Normal,TUPAC16_955.png,5404,15975,NMF metaphase,NMF metaphase,False,False,False,False
2146,04_stitched1.tif,TUPAC16,967,Normal,TUPAC16_967.png,6638,15961,NMF prometaphase,NMF prometaphase,False,False,False,False
2147,04_stitched1.tif,TUPAC16,968,Normal,TUPAC16_968.png,6704,15504,NMF metaphase,NMF metaphase,False,False,False,False
2148,04_stitched1.tif,TUPAC16,970,Normal,TUPAC16_970.png,7362,15876,NMF metaphase,NMF metaphase,False,False,False,False
2149,04_stitched1.tif,TUPAC16,971,Normal,TUPAC16_971.png,7520,15755,NMF metaphase,NMF metaphase,False,False,False,False
2150,04_stitched1.tif,TUPAC16,972,Normal,TUPAC16_972.png,7634,15800,NMF metaphase,NMF metaphase,False,False,False,False
2151,04_stitched1.tif,TUPAC16,974,Normal,TUPAC16_974.png,8794,16019,NMF metaphase,NMF metaphase,False,False,False,False
2152,04_stitched1.tif,TUPAC16,979,Normal,TUPAC16_979.png,9146,16192,NMF prometaphase,NMF prometaphase,False,False,False,False
2153,04_stitched1.tif,TUPAC16,982,Normal,TUPAC16_982.png,12298,15960,NMF metaphase,NMF metaphase,False,False,False,False
2154,04_stitched1.tif,TUPAC16,983,Normal,TUPAC16_983.png,14067,15834,NMF metaphase,NMF metaphase,False,False,False,False
2155,04_stitched1.tif,TUPAC16,984,Atypical,TUPAC16_984.png,14299,15471,AMF other,AMF other,True,True,True,True
2156,04_stitched1.tif,TUPAC16,985,Normal,TUPAC16_985.png,15253,15954,NMF metaphase,NMF metaphase,False,False,False,False
2157,04_stitched1.tif,TUPAC16,986,Normal,TUPAC16_986.png,15456,15750,NMF metaphase,NMF metaphase,False,False,False,False
2158,04_stitched1.tif,TUPAC16,988,Normal,TUPAC16_988.png,2019,16754,NMF metaphase,NMF metaphase,False,False,False,False
2159,04_stitched1.tif,TUPAC16,991,Normal,TUPAC16_991.png,3007,16685,NMF metaphase,NMF metaphase,False,False,True,False
2160,04_stitched1.tif,TUPAC16,1000,Normal,TUPAC16_1000.png,7726,16845,NMF metaphase,NMF metaphase,False,False,False,False
2161,04_stitched1.tif,TUPAC16,1004,Normal,TUPAC16_1004.png,10847,16871,NMF prometaphase,NMF prometaphase,False,False,False,False
2162,04_stitched1.tif,TUPAC16,1010,Normal,TUPAC16_1010.png,3380,17099,NMF metaphase,NMF metaphase,False,False,False,False
2163,04_stitched1.tif,TUPAC16,1011,Normal,TUPAC16_1011.png,3557,17032,NMF prometaphase,NMF prometaphase,False,False,False,False
2164,04_stitched1.tif,TUPAC16,1012,Normal,TUPAC16_1012.png,4010,17268,NMF metaphase,NMF metaphase,False,False,False,False
2165,04_stitched1.tif,TUPAC16,1015,Normal,TUPAC16_1015.png,5109,17562,NMF prometaphase,NMF prometaphase,False,False,False,False
2166,04_stitched1.tif,TUPAC16,1016,Normal,TUPAC16_1016.png,6388,17276,NMF metaphase,NMF metaphase,False,False,False,False
2167,04_stitched1.tif,TUPAC16,1017,Atypical,TUPAC16_1017.png,6245,17367,AMF segregation,NMF prometaphase,True,False,True,True
2168,04_stitched1.tif,TUPAC16,1018,Normal,TUPAC16_1018.png,6686,17350,NMF metaphase,NMF metaphase,False,False,False,False
2169,04_stitched1.tif,TUPAC16,1019,Normal,TUPAC16_1019.png,6750,17393,NMF anaphase-telophase,NMF anaphase-telophase,False,False,False,False
2170,04_stitched1.tif,TUPAC16,1020,Normal,TUPAC16_1020.png,7098,17407,NMF metaphase,NMF metaphase,False,False,False,False
2171,04_stitched1.tif,TUPAC16,1022,Atypical,TUPAC16_1022.png,8052,17137,AMF other,NMF metaphase,True,False,True,True
2172,04_stitched1.tif,TUPAC16,1023,Normal,TUPAC16_1023.png,8791,17193,NMF prometaphase,NMF metaphase,False,False,False,False
2173,04_stitched1.tif,TUPAC16,1024,Normal,TUPAC16_1024.png,10512,17054,NMF metaphase,NMF metaphase,False,False,False,False
2174,04_stitched1.tif,TUPAC16,1025,Normal,TUPAC16_1025.png,10281,17219,NMF metaphase,NMF prometaphase,False,False,False,False
2175,04_stitched1.tif,TUPAC16,1026,Normal,TUPAC16_1026.png,10516,17189,NMF metaphase,NMF metaphase,False,False,False,False
2176,04_stitched1.tif,TUPAC16,1031,Normal,TUPAC16_1031.png,3753,17984,NMF metaphase,NMF metaphase,False,False,False,False
2177,04_stitched1.tif,TUPAC16,1035,Atypical,TUPAC16_1035.png,5283,18385,AMF bipolar assymetric,NMF metaphase,True,False,True,True
2178,04_stitched1.tif,TUPAC16,1036,Normal,TUPAC16_1036.png,5444,18443,NMF prometaphase,NMF prometaphase,False,False,False,False
2179,04_stitched1.tif,TUPAC16,1037,Normal,TUPAC16_1037.png,5034,18230,NMF prometaphase,NMF prometaphase,False,False,False,False
2180,04_stitched1.tif,TUPAC16,1039,Normal,TUPAC16_1039.png,5640,18271,NMF metaphase,NMF metaphase,False,False,False,False
2181,04_stitched1.tif,TUPAC16,1046,Normal,TUPAC16_1046.png,5522,18532,NMF metaphase,NMF metaphase,False,False,False,False
2182,04_stitched1.tif,TUPAC16,6930,Normal,TUPAC16_6930.png,12511,6683,NMF metaphase,NMF metaphase,False,False,False,False
2183,04_stitched1.tif,TUPAC16,6951,Atypical,TUPAC16_6951.png,6387,10080,NMF ring shape,AMF bipolar assymetric,False,True,True,True
2184,04_stitched1.tif,TUPAC16,6959,Normal,TUPAC16_6959.png,14791,10915,NMF metaphase,NMF metaphase,False,False,False,False
2185,04_stitched1.tif,TUPAC16,6968,Normal,TUPAC16_6968.png,13070,12911,NMF prometaphase,NMF prometaphase,False,False,False,False
2186,04_stitched1.tif,TUPAC16,6990,Normal,TUPAC16_6990.png,6999,15839,NMF metaphase,NMF metaphase,False,False,False,False
2187,04_stitched1.tif,TUPAC16,6993,Normal,TUPAC16_6993.png,13957,15916,NMF prometaphase,NMF ring shape,False,False,False,False
2188,04_stitched1.tif,TUPAC16,14461,Normal,TUPAC16_14461.png,10069,5249,NMF prometaphase,NMF ring shape,False,False,False,False
2189,04_stitched1.tif,TUPAC16,14463,Normal,TUPAC16_14463.png,11069,3847,NMF metaphase,NMF metaphase,False,False,False,False
2190,04_stitched1.tif,TUPAC16,14464,Atypical,TUPAC16_14464.png,11124,14351,NMF prometaphase,AMF segregation,False,True,True,True
2191,04_stitched1.tif,TUPAC16,14466,Normal,TUPAC16_14466.png,9516,16120,NMF prometaphase,NMF prometaphase,False,False,False,False
2192,04_stitched1.tif,TUPAC16,14473,Atypical,TUPAC16_14473.png,3153,11155,AMF segregation,AMF segregation,True,True,True,True
2193,05_stitched1.tif,TUPAC16,1050,Normal,TUPAC16_1050.png,8818,4987,NMF metaphase,NMF metaphase,False,False,False,False
2194,05_stitched1.tif,TUPAC16,1052,Normal,TUPAC16_1052.png,11327,5793,NMF metaphase,NMF metaphase,False,False,False,False
2195,05_stitched1.tif,TUPAC16,1055,Normal,TUPAC16_1055.png,13020,7331,NMF prometaphase,NMF prometaphase,False,False,False,False
2196,05_stitched1.tif,TUPAC16,7015,Normal,TUPAC16_7015.png,3708,5480,NMF prometaphase,NMF ring shape,False,False,False,False
2197,06_stitched1.tif,TUPAC16,1062,Atypical,TUPAC16_1062.png,7305,374,AMF bipolar assymetric,AMF bipolar assymetric,True,True,True,True
2198,06_stitched1.tif,TUPAC16,1063,Normal,TUPAC16_1063.png,7804,398,NMF ring shape,NMF ring shape,False,False,False,False
2199,06_stitched1.tif,TUPAC16,1064,Atypical,TUPAC16_1064.png,8045,299,AMF other,AMF other,True,True,True,True
2200,06_stitched1.tif,TUPAC16,1065,Normal,TUPAC16_1065.png,11329,509,NMF metaphase,NMF metaphase,False,False,False,False
2201,06_stitched1.tif,TUPAC16,1067,Normal,TUPAC16_1067.png,8275,974,NMF metaphase,NMF metaphase,False,False,False,False
2202,06_stitched1.tif,TUPAC16,1068,Normal,TUPAC16_1068.png,12030,1406,AMF segregation,NMF prometaphase,True,False,False,False
2203,06_stitched1.tif,TUPAC16,1070,Normal,TUPAC16_1070.png,9441,2419,NMF metaphase,NMF metaphase,False,False,False,False
2204,06_stitched1.tif,TUPAC16,1071,Normal,TUPAC16_1071.png,14859,3004,NMF prometaphase,NMF prometaphase,False,False,False,False
2205,06_stitched1.tif,TUPAC16,1073,Normal,TUPAC16_1073.png,12150,3877,NMF prometaphase,NMF prometaphase,False,False,False,False
2206,06_stitched1.tif,TUPAC16,1076,Normal,TUPAC16_1076.png,16853,4218,NMF metaphase,NMF metaphase,False,False,False,False
2207,06_stitched1.tif,TUPAC16,1077,Atypical,TUPAC16_1077.png,17431,4632,AMF multipolar,AMF multipolar,True,True,True,True
2208,06_stitched1.tif,TUPAC16,1078,Atypical,TUPAC16_1078.png,18925,4039,AMF other,AMF segregation,True,True,True,True
2209,06_stitched1.tif,TUPAC16,1081,Atypical,TUPAC16_1081.png,19805,4785,AMF other,AMF other,True,True,True,True
2210,06_stitched1.tif,TUPAC16,1082,Atypical,TUPAC16_1082.png,20055,4683,AMF other,AMF segregation,True,True,True,True
2211,06_stitched1.tif,TUPAC16,1083,Normal,TUPAC16_1083.png,5595,4777,NMF metaphase,NMF metaphase,False,False,False,False
2212,06_stitched1.tif,TUPAC16,1085,Atypical,TUPAC16_1085.png,17815,4730,AMF other,AMF segregation,True,True,True,True
2213,06_stitched1.tif,TUPAC16,1087,Normal,TUPAC16_1087.png,19770,5016,NMF metaphase,NMF metaphase,False,False,True,False
2214,06_stitched1.tif,TUPAC16,1088,Atypical,TUPAC16_1088.png,11208,5793,NMF prometaphase,AMF segregation,False,True,True,True
2215,06_stitched1.tif,TUPAC16,1089,Normal,TUPAC16_1089.png,11882,5473,NMF prometaphase,NMF prometaphase,False,False,True,False
2216,06_stitched1.tif,TUPAC16,1092,Atypical,TUPAC16_1092.png,21522,6031,AMF other,AMF other,True,True,True,True
2217,06_stitched1.tif,TUPAC16,1093,Normal,TUPAC16_1093.png,2511,6495,NMF metaphase,NMF metaphase,False,False,False,False
2218,06_stitched1.tif,TUPAC16,1094,Normal,TUPAC16_1094.png,10146,6741,NMF metaphase,NMF metaphase,False,False,False,False
2219,06_stitched1.tif,TUPAC16,1095,Atypical,TUPAC16_1095.png,11663,6580,AMF other,AMF segregation,True,True,True,True
2220,06_stitched1.tif,TUPAC16,1096,Atypical,TUPAC16_1096.png,16334,6787,AMF other,AMF segregation,True,True,True,True
2221,06_stitched1.tif,TUPAC16,1097,Atypical,TUPAC16_1097.png,17553,6678,AMF multipolar,AMF other,True,True,True,True
2222,06_stitched1.tif,TUPAC16,1098,Atypical,TUPAC16_1098.png,20732,6727,AMF multipolar,AMF multipolar,True,True,True,True
2223,06_stitched1.tif,TUPAC16,1099,Atypical,TUPAC16_1099.png,20509,6846,AMF other,AMF segregation,True,True,True,True
2224,06_stitched1.tif,TUPAC16,1102,Normal,TUPAC16_1102.png,9178,7455,NMF prometaphase,NMF prometaphase,False,False,False,False
2225,06_stitched1.tif,TUPAC16,1103,Atypical,TUPAC16_1103.png,16790,7669,AMF other,AMF other,True,True,True,True
2226,06_stitched1.tif,TUPAC16,1104,Normal,TUPAC16_1104.png,23982,6997,NMF metaphase,NMF metaphase,False,False,False,False
2227,06_stitched1.tif,TUPAC16,1105,Normal,TUPAC16_1105.png,5014,8288,NMF prometaphase,NMF prometaphase,False,False,False,False
2228,06_stitched1.tif,TUPAC16,1106,Atypical,TUPAC16_1106.png,10746,8064,AMF other,AMF other,True,True,True,True
2229,06_stitched1.tif,TUPAC16,1107,Atypical,TUPAC16_1107.png,10572,8156,AMF multipolar,AMF bipolar assymetric,True,True,False,True
2230,06_stitched1.tif,TUPAC16,1109,Normal,TUPAC16_1109.png,13883,8131,NMF anaphase-telophase,NMF anaphase-telophase,False,False,False,False
2231,06_stitched1.tif,TUPAC16,1110,Atypical,TUPAC16_1110.png,12957,8286,NMF anaphase-telophase,AMF bipolar assymetric,False,True,True,True
2232,06_stitched1.tif,TUPAC16,1111,Atypical,TUPAC16_1111.png,15315,8404,AMF other,AMF segregation,True,True,True,True
2233,06_stitched1.tif,TUPAC16,1112,Normal,TUPAC16_1112.png,17421,8220,NMF metaphase,NMF metaphase,False,False,False,False
2234,06_stitched1.tif,TUPAC16,1113,Atypical,TUPAC16_1113.png,21257,8210,NMF metaphase,AMF other,False,True,True,True
2235,06_stitched1.tif,TUPAC16,1116,Normal,TUPAC16_1116.png,17810,8765,NMF metaphase,NMF metaphase,False,False,False,False
2236,06_stitched1.tif,TUPAC16,1120,Normal,TUPAC16_1120.png,4455,9331,NMF metaphase,NMF prometaphase,False,False,False,False
2237,06_stitched1.tif,TUPAC16,1121,Atypical,TUPAC16_1121.png,10061,9897,AMF other,AMF other,True,True,True,True
2238,06_stitched1.tif,TUPAC16,1123,Normal,TUPAC16_1123.png,2804,10397,NMF anaphase-telophase,NMF anaphase-telophase,False,False,True,False
2239,06_stitched1.tif,TUPAC16,1124,Atypical,TUPAC16_1124.png,3042,10560,AMF multipolar,AMF other,True,True,True,True
2240,06_stitched1.tif,TUPAC16,1125,Atypical,TUPAC16_1125.png,3378,10120,AMF other,AMF other,True,True,True,True
2241,06_stitched1.tif,TUPAC16,1126,Normal,TUPAC16_1126.png,4539,10482,NMF metaphase,NMF metaphase,False,False,False,False
2242,06_stitched1.tif,TUPAC16,1127,Atypical,TUPAC16_1127.png,4800,10413,AMF multipolar,AMF segregation,True,True,True,True
2243,06_stitched1.tif,TUPAC16,1128,Normal,TUPAC16_1128.png,14114,10602,NMF prometaphase,NMF prometaphase,False,False,False,False
2244,06_stitched1.tif,TUPAC16,1129,Normal,TUPAC16_1129.png,14083,10523,NMF prometaphase,NMF prometaphase,False,False,False,False
2245,06_stitched1.tif,TUPAC16,1130,Atypical,TUPAC16_1130.png,14213,10583,AMF other,AMF other,True,True,True,True
2246,06_stitched1.tif,TUPAC16,1131,Normal,TUPAC16_1131.png,2341,11567,NMF anaphase-telophase,NMF anaphase-telophase,False,False,False,False
2247,06_stitched1.tif,TUPAC16,1132,Normal,TUPAC16_1132.png,2347,11509,NMF anaphase-telophase,NMF anaphase-telophase,False,False,False,False
2248,06_stitched1.tif,TUPAC16,1133,Normal,TUPAC16_1133.png,2701,11083,NMF ring shape,NMF ring shape,False,False,False,False
2249,06_stitched1.tif,TUPAC16,1134,Normal,TUPAC16_1134.png,3230,11416,NMF metaphase,NMF metaphase,False,False,False,False
2250,06_stitched1.tif,TUPAC16,1135,Atypical,TUPAC16_1135.png,3883,10913,AMF bipolar assymetric,AMF bipolar assymetric,True,True,True,True
2251,06_stitched1.tif,TUPAC16,1136,Atypical,TUPAC16_1136.png,3855,11184,NMF metaphase,AMF segregation,False,True,True,True
2252,06_stitched1.tif,TUPAC16,1138,Atypical,TUPAC16_1138.png,13516,11527,AMF other,NMF metaphase,True,False,True,True
2253,06_stitched1.tif,TUPAC16,1139,Normal,TUPAC16_1139.png,2342,11705,NMF prometaphase,NMF prometaphase,False,False,False,False
2254,06_stitched1.tif,TUPAC16,1140,Atypical,TUPAC16_1140.png,13241,12078,NMF ring shape,AMF segregation,False,True,True,True
2255,06_stitched1.tif,TUPAC16,1141,Normal,TUPAC16_1141.png,4850,12537,NMF metaphase,AMF segregation,False,True,False,False
